1200.000	9.999900
1199.500	6.241481
1199.000	9.999900
1198.500	6.357033
1198.000	5.558499
1197.500	5.907919
1197.000	9.999900
1196.500	5.704067
1196.000	5.919314
1195.500	6.352034
1195.000	9.999900
1194.500	5.867383
1194.000	6.100883
1193.500	5.966292
1193.000	5.610496
1192.500	5.557458
1192.000	6.034453
1191.500	9.999900
1191.000	9.999900
1190.500	5.909745
1190.000	5.981257
1189.500	9.999900
1189.000	5.510128
1188.500	5.624070
1188.000	5.492332
1187.500	9.999900
1187.000	9.999900
1186.500	9.999900
1186.000	7.026659
1185.500	5.786173
1185.000	5.543183
1184.500	6.812482
1184.000	9.999900
1183.500	5.755435
1183.000	6.775504
1182.500	9.999900
1182.000	6.076055
1181.500	9.999900
1181.000	9.999900
1180.500	5.697814
1180.000	5.838998
1179.500	9.999900
1179.000	9.999900
1178.500	9.999900
1178.000	5.730598
1177.500	9.999900
1177.000	5.536935
1176.500	5.792387
1176.000	9.999900
1175.500	9.999900
1175.000	9.999900
1174.500	9.999900
1174.000	9.999900
1173.500	9.999900
1173.000	9.999900
1172.500	5.841964
1172.000	9.999900
1171.500	9.999900
1171.000	6.374239
1170.500	9.999900
1170.000	6.503091
1169.500	9.999900
1169.000	9.999900
1168.500	9.999900
1168.000	9.999900
1167.500	5.893185
1167.000	9.999900
1166.500	5.478614
1166.000	9.999900
1165.500	9.999900
1165.000	5.698659
1164.500	6.506592
1164.000	9.999900
1163.500	5.545581
1163.000	9.999900
1162.500	9.999900
1162.000	6.241072
1161.500	6.542624
1161.000	6.274532
1160.500	5.958283
1160.000	9.999900
1159.500	9.999900
1159.000	6.293814
1158.500	9.999900
1158.000	6.235715
1157.500	5.885933
1157.000	9.999900
1156.500	9.999900
1156.000	5.890019
1155.500	9.999900
1155.000	6.089127
1154.500	9.999900
1154.000	5.875581
1153.500	5.717284
1153.000	9.999900
1152.500	9.999900
1152.000	9.999900
1151.500	9.999900
1151.000	9.999900
1150.500	5.907581
1150.000	9.999900
1149.500	9.999900
1149.000	9.999900
1148.500	5.808033
1148.000	6.405914
1147.500	6.307366
1147.000	5.729772
1146.500	9.999900
1146.000	9.999900
1145.500	9.999900
1145.000	5.621656
1144.500	5.305247
1144.000	5.484034
1143.500	5.629464
1143.000	5.486994
1142.500	6.656921
1142.000	9.999900
1141.500	5.348334
1141.000	5.585176
1140.500	5.614658
1140.000	5.591141
1139.500	5.640453
1139.000	5.999542
1138.500	5.598631
1138.000	9.999900
1137.500	5.461184
1137.000	5.839364
1136.500	9.999900
1136.000	5.855450
1135.500	6.134617
1135.000	9.999900
1134.500	6.117109
1134.000	6.012083
1133.500	6.011782
1133.000	6.017825
1132.500	5.469118
1132.000	5.882123
1131.500	5.689280
1131.000	5.770787
1130.500	5.889458
1130.000	5.562881
1129.500	7.048371
1129.000	5.652902
1128.500	9.999900
1128.000	9.999900
1127.500	5.518916
1127.000	6.016737
1126.500	5.902949
1126.000	9.999900
1125.500	5.657664
1125.000	9.999900
1124.500	5.473749
1124.000	9.999900
1123.500	6.780723
1123.000	9.999900
1122.500	5.661353
1122.000	5.448862
1121.500	6.291477
1121.000	5.403063
1120.500	5.555594
1120.000	6.263858
1119.500	5.606394
1119.000	9.999900
1118.500	9.999900
1118.000	5.474716
1117.500	5.641260
1117.000	5.703464
1116.500	6.883151
1116.000	5.692660
1115.500	6.331638
1115.000	5.470276
1114.500	5.600232
1114.000	9.999900
1113.500	5.533593
1113.000	6.043954
1112.500	9.999900
1112.000	7.439913
1111.500	5.691428
1111.000	9.999900
1110.500	5.937733
1110.000	9.999900
1109.500	5.759278
1109.000	9.999900
1108.500	5.687660
1108.000	6.083220
1107.500	5.535686
1107.000	6.786451
1106.500	5.647870
1106.000	9.999900
1105.500	5.797498
1105.000	5.752278
1104.500	6.238884
1104.000	5.956881
1103.500	9.999900
1103.000	9.999900
1102.500	9.999900
1102.000	9.999900
1101.500	6.353404
1101.000	9.999900
1100.500	5.361458
1100.000	9.999900
1099.500	9.999900
1099.000	6.029913
1098.500	9.999900
1098.000	6.079915
1097.500	5.650154
1097.000	9.999900
1096.500	9.999900
1096.000	9.999900
1095.500	5.870328
1095.000	6.048278
1094.500	5.712867
1094.000	9.999900
1093.500	9.999900
1093.000	5.841362
1092.500	7.874362
1092.000	6.091265
1091.500	9.999900
1091.000	8.820770
1090.500	5.889382
1090.000	9.999900
1089.500	6.021155
1089.000	5.855222
1088.500	5.687211
1088.000	9.999900
1087.500	5.582859
1087.000	5.658351
1086.500	6.915015
1086.000	5.455903
1085.500	5.429191
1085.000	5.880518
1084.500	5.582700
1084.000	5.923622
