390.000	-0.002
389.900	0.003
389.800	0.000
389.700	0.006
389.600	-0.005
389.500	-0.000
389.400	0.004
389.300	0.002
389.200	0.001
389.100	0.004
389.000	-0.005
388.900	-0.003
388.800	0.000
388.700	0.001
388.600	0.007
388.500	0.007
388.400	0.002
388.300	0.009
388.200	0.002
388.100	0.002
388.000	0.009
387.900	-0.003
387.800	-0.002
387.700	0.005
387.600	0.009
387.500	0.000
387.400	0.004
387.300	0.014
387.200	0.008
387.100	0.009
387.000	0.010
386.900	0.012
386.800	0.008
386.700	0.016
386.600	0.012
386.500	0.017
386.400	0.018
386.300	0.018
386.200	0.028
386.100	0.022
386.000	0.034
385.900	0.036
385.800	0.032
385.700	0.045
385.600	0.051
385.500	0.048
385.400	0.064
385.300	0.077
385.200	0.091
385.100	0.105
385.000	0.123
384.900	0.154
384.800	0.176
384.700	0.189
384.600	0.242
384.500	0.253
384.400	0.308
384.300	0.378
384.200	0.443
384.100	0.527
384.000	0.658
383.900	0.837
383.800	1.037
383.700	1.284
383.600	1.558
383.500	1.953
383.400	2.477
383.300	3.006
383.200	3.743
383.100	4.755
383.000	6.020
382.900	7.742
382.800	9.892
382.700	12.314
382.600	15.537
382.500	19.405
382.400	23.842
382.300	28.202
382.200	32.625
382.100	36.806
382.000	40.233
381.900	43.491
381.800	45.690
381.700	47.698
381.600	49.397
381.500	50.004
381.400	50.846
381.300	51.363
381.200	51.921
381.100	51.881
381.000	51.814
380.900	51.842
380.800	52.248
380.700	52.004
380.600	51.934
380.500	51.874
380.400	51.957
380.300	51.564
380.200	51.840
380.100	51.728
380.000	51.748
379.900	51.324
379.800	51.752
379.700	51.492
379.600	51.675
379.500	51.402
379.400	51.485
379.300	51.754
379.200	51.383
379.100	51.503
379.000	51.030
378.900	51.257
378.800	50.997
378.700	50.446
378.600	49.462
378.500	48.244
378.400	46.537
378.300	43.908
378.200	41.123
378.100	37.926
378.000	33.916
377.900	29.994
377.800	25.848
377.700	21.913
377.600	18.451
377.500	14.982
377.400	12.095
377.300	9.478
377.200	7.540
377.100	5.802
377.000	4.482
376.900	3.439
376.800	2.745
376.700	2.133
376.600	1.698
376.500	1.366
376.400	1.117
376.300	0.929
376.200	0.717
376.100	0.569
376.000	0.455
375.900	0.380
375.800	0.323
375.700	0.251
375.600	0.208
375.500	0.168
375.400	0.138
375.300	0.131
375.200	0.104
375.100	0.088
375.000	0.075
374.900	0.069
374.800	0.047
374.700	0.051
374.600	0.036
374.500	0.030
374.400	0.029
374.300	0.025
374.200	0.026
374.100	0.013
374.000	0.019
373.900	0.017
373.800	0.010
373.700	0.009
373.600	0.007
373.500	0.010
373.400	0.007
373.300	0.019
373.200	0.010
373.100	-0.004
373.000	0.002
372.900	0.011
372.800	-0.001
372.700	0.002
372.600	0.002
372.500	-0.003
372.400	0.000
372.300	-0.002
372.200	0.002
372.100	0.002
372.000	0.007
371.900	0.001
371.800	0.002
371.700	0.005
371.600	0.012
371.500	-0.001
371.400	0.003
371.300	0.004
371.200	0.001
371.100	-0.001
371.000	0.006
370.900	0.005
370.800	0.006
370.700	-0.003
370.600	0.005
370.500	0.005
370.400	-0.005
370.300	0.002
370.200	0.004
370.100	0.001
370.000	0.004
