935	0
935.2	0
935.4	0
935.6	0
935.8	0
936	0.01
936.2	0.015
936.4	0.03
936.6	0.04
936.8	0.06
937	0.08
937.2	0.11
937.4	0.14
937.6	0.18
937.8	0.225
938	0.275
938.2	0.32
938.4	0.38
938.6	0.44
938.8	0.495
939	0.55
939.2	0.595
939.4	0.64
939.6	0.675
939.8	0.705
940	0.73
940.2	0.75
940.4	0.76
940.6	0.77
940.8	0.775
941	0.777
941.2	0.778
941.4	0.778
941.6	0.775
941.8	0.77
942	0.765
942.2	0.76
942.4	0.75
942.6	0.735
942.8	0.715
943	0.69
943.2	0.66
943.4	0.62
943.6	0.58
943.8	0.53
944	0.47
944.2	0.42
944.4	0.36
944.6	0.3
944.8	0.24
945	0.2
945.2	0.15
945.4	0.12
945.6	0.08
945.8	0.06
946	0.04
946.2	0.03
946.4	0.015
946.6	0.01
946.8	0
947	0

